set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type,pokemon_stage,evolves_from,ex
Celestial Guardians,A3,2025-04-30,155,Lunala,Kiawe,192,Two Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Guzma,193,Two Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Lana,194,Two Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Sophocles,195,Two Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Mallow,196,Two Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Lillie,197,Two Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Decidueye ex,198,Two Star,Grass,Stage2,Dartrix,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Dhelmise ex,199,Two Star,Grass,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Incineroar ex,200,Two Star,Fire,Stage2,Torracat,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Crabominable ex,201,Two Star,Water,Stage1,Crabrawler,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Wishiwashi ex,202,Two Star,Water,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Alolan Raichu ex,203,Two Star,Lightning,Stage1,Pikachu,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Lunala ex,204,Two Star,Psychic,Stage2,Cosmoem,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Passimian ex,205,Two Star,Fighting,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Muk ex,206,Two Star,Darkness,Stage1,Alolan Grimer,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Solgaleo ex,207,Two Star,Metal,Stage2,Cosmoem,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Guzma,208,Three Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Lillie,209,Three Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Bulbasaur,210,One Shiny,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Ivysaur,211,One Shiny,Grass,Stage1,Bulbasaur,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Venusaur,212,One Shiny,Grass,Stage2,Ivysaur,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Exeggcute,213,One Shiny,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Exeggutor,214,One Shiny,Grass,Stage1,Exeggcute,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Squirtle,215,One Shiny,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Wartortle,216,One Shiny,Water,Stage1,Squirtle,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Blastoise,217,One Shiny,Water,Stage2,Wartortle,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Staryu,218,One Shiny,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Starmie,219,One Shiny,Water,Stage1,Staryu,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Gastly,220,One Shiny,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Haunter,221,One Shiny,Psychic,Stage1,Gastly,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Gengar,222,One Shiny,Psychic,Stage2,Haunter,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Machop,223,One Shiny,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Machoke,224,One Shiny,Fighting,Stage1,Machop,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Machamp,225,One Shiny,Fighting,Stage2,Machoke,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Cubone,226,One Shiny,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Marowak,227,One Shiny,Fighting,Stage1,Cubone,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Jigglypuff,228,One Shiny,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Wigglytuff,229,One Shiny,Colorless,Stage1,Jigglypuff,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Venusaur ex,230,Two Shiny,Grass,Stage2,Ivysaur,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Exeggutor ex,231,Two Shiny,Grass,Stage1,Exeggcute,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Blastoise ex,232,Two Shiny,Water,Stage2,Wartortle,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Starmie ex,233,Two Shiny,Water,Stage1,Staryu,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Gengar ex,234,Two Shiny,Psychic,Stage2,Haunter,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Machamp ex,235,Two Shiny,Fighting,Stage2,Machoke,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Marowak ex,236,Two Shiny,Fighting,Stage1,Cubone,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Wigglytuff ex,237,Two Shiny,Colorless,Stage1,Jigglypuff,Yes
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Lunala ex,238,Crown,Psychic,Stage2,Cosmoem,Yes
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Solgaleo ex,239,Crown,Metal,Stage2,Cosmoem,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Petilil,1,One Diamond,Grass,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lilligant,2,One Diamond,Grass,Stage1,Petilil,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Rowlet,3,One Diamond,Grass,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Dartrix,4,Two Diamond,Grass,Stage1,Rowlet,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Decidueye,5,Three Diamond,Grass,Stage2,Dartrix,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Buzzwole ex,6,Four Diamond,Grass,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pheromosa,7,Two Diamond,Grass,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Kartana,8,One Diamond,Grass,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Blacephalon,9,Two Diamond,Fire,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Mantine,10,One Diamond,Water,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Carvanha,11,One Diamond,Water,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Sharpedo,12,Two Diamond,Water,Stage1,Carvanha,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Shinx,13,One Diamond,Lightning,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Luxio,14,One Diamond,Lightning,Stage1,Shinx,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Luxray,15,Three Diamond,Lightning,Stage2,Luxio,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Blitzle,16,One Diamond,Lightning,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Zebstrika,17,One Diamond,Lightning,Stage1,Blitzle,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Emolga,18,One Diamond,Lightning,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Tapu Koko ex,19,Four Diamond,Lightning,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Xurkitree,20,Two Diamond,Lightning,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Zeraora,21,Three Diamond,Lightning,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Clefairy,22,One Diamond,Psychic,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Clefable,23,Two Diamond,Psychic,Stage1,Clefairy,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Phantump,24,One Diamond,Psychic,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Trevenant,25,One Diamond,Psychic,Stage1,Phantump,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Morelull,26,One Diamond,Psychic,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Shiinotic,27,Three Diamond,Psychic,Stage1,Morelull,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Meditite,28,One Diamond,Fighting,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Medicham,29,Two Diamond,Fighting,Stage1,Meditite,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Baltoy,30,One Diamond,Fighting,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Claydol,31,Two Diamond,Fighting,Stage1,Baltoy,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Rockruff,32,One Diamond,Fighting,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lycanroc ex,33,Four Diamond,Fighting,Stage1,Rockruff,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Passimian,34,One Diamond,Fighting,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Sandygast,35,One Diamond,Fighting,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Palossand,36,Two Diamond,Fighting,Stage1,Sandygast,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Meowth,37,One Diamond,Darkness,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Persian,38,Two Diamond,Darkness,Stage1,Alolan Meowth,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Sandile,39,One Diamond,Darkness,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Krokorok,40,One Diamond,Darkness,Stage1,Sandile,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Krookodile,41,Two Diamond,Darkness,Stage2,Krokorok,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Nihilego,42,Three Diamond,Darkness,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Guzzlord ex,43,Four Diamond,Darkness,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Poipole,44,One Diamond,Darkness,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Naganadel,45,Three Diamond,Darkness,Stage1,Poipole,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Diglett,46,One Diamond,Metal,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Dugtrio ex,47,Four Diamond,Metal,Stage1,Alolan Diglett,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Aron,48,One Diamond,Metal,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lairon,49,One Diamond,Metal,Stage1,Aron,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Aggron,50,Two Diamond,Metal,Stage2,Lairon,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Ferroseed,51,One Diamond,Metal,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Ferrothorn,52,Two Diamond,Metal,Stage1,Ferroseed,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Stakataka,53,Two Diamond,Metal,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lillipup,54,One Diamond,Colorless,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Herdier,55,One Diamond,Colorless,Stage1,Lillipup,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Stoutland,56,Two Diamond,Colorless,Stage2,Herdier,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Stufful,57,One Diamond,Colorless,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Bewear,58,Two Diamond,Colorless,Stage1,Stufful,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Oranguru,59,One Diamond,Colorless,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Type: Null,60,Two Diamond,Colorless,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Silvally,61,Three Diamond,Colorless,Stage1,Type: Null,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Celesteela,62,Three Diamond,Colorless,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Beast Wall,63,Two Diamond,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Repel,64,Two Diamond,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Electrical Cord,65,Two Diamond,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Beastite,66,Two Diamond,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Gladion,67,Two Diamond,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Looker,68,Two Diamond,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lusamine,69,Two Diamond,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Rowlet,70,One Star,Grass,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pheromosa,71,One Star,Grass,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Blacephalon,72,One Star,Fire,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Meowth,73,One Star,Darkness,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Silvally,74,One Star,Colorless,Stage1,Type: Null,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Celesteela,75,One Star,Colorless,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Buzzwole ex,76,Two Star,Grass,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Tapu Koko ex,77,Two Star,Lightning,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lycanroc ex,78,Two Star,Fighting,Stage1,Rockruff,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Guzzlord ex,79,Two Star,Darkness,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Dugtrio ex,80,Two Star,Metal,Stage1,Alolan Diglett,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Gladion,81,Two Star,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Looker,82,Two Star,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lusamine,83,Two Star,Trainer,,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Tapu Koko ex,84,Two Star,Lightning,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lycanroc ex,85,Two Star,Fighting,Stage1,Rockruff,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Guzzlord ex,86,Two Star,Darkness,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Dugtrio ex,87,Two Star,Metal,Stage1,Alolan Diglett,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Buzzwole ex,88,Three Star,Grass,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Growlithe,89,One Shiny,Fire,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Arcanine,90,One Shiny,Fire,Stage1,Growlithe,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Froakie,91,One Shiny,Water,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Frogadier,92,One Shiny,Water,Stage1,Froakie,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Greninja,93,One Shiny,Water,Stage2,Frogadier,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Jynx,94,One Shiny,Psychic,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pidgey,95,One Shiny,Colorless,Basic,,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pidgeotto,96,One Shiny,Colorless,Stage1,Pidgey,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pidgeot,97,One Shiny,Colorless,Stage2,Pidgeotto,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Aerodactyl,98,One Shiny,Colorless,Stage1,Old Amber,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Celebi ex,99,Two Shiny,Grass,Basic,,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Arcanine ex,100,Two Shiny,Fire,Stage1,Growlithe,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Aerodactyl ex,101,Two Shiny,Fighting,Stage1,Old Amber,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pidgeot ex,102,Two Shiny,Colorless,Stage2,Pidgeotto,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Nihilego,103,Crown,Darkness,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Tropius,1,Two Diamond,Grass,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Leafeon,2,Three Diamond,Grass,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Bounsweet,3,One Diamond,Grass,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Steenee,4,One Diamond,Grass,Stage1,Bounsweet,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Tsareena,5,Two Diamond,Grass,Stage2,Steenee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Applin,6,One Diamond,Grass,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Appletun,7,Two Diamond,Grass,Stage1,Applin,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Flareon,8,Three Diamond,Fire,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Flareon ex,9,Four Diamond,Fire,Stage1,Eevee,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Torkoal,10,One Diamond,Fire,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Litten,11,One Diamond,Fire,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Torracat,12,One Diamond,Fire,Stage1,Litten,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Incineroar,13,Two Diamond,Fire,Stage2,Torracat,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Salandit,14,One Diamond,Fire,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Salazzle,15,Two Diamond,Fire,Stage1,Salandit,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Vaporeon,16,Three Diamond,Water,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Glaceon,17,Three Diamond,Water,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Vanillite,18,One Diamond,Water,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Vanillish,19,One Diamond,Water,Stage1,Vanillite,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Vanilluxe,20,Two Diamond,Water,Stage2,Vanillish,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Alomomola,21,One Diamond,Water,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Popplio,22,One Diamond,Water,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Brionne,23,One Diamond,Water,Stage1,Popplio,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Primarina ex,24,Four Diamond,Water,Stage2,Brionne,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Jolteon,25,Three Diamond,Lightning,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Joltik,26,One Diamond,Lightning,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Galvantula,27,Two Diamond,Lightning,Stage1,Joltik,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Espeon,28,Three Diamond,Psychic,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Woobat,29,One Diamond,Psychic,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Swoobat,30,Two Diamond,Psychic,Stage1,Woobat,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Swirlix,31,One Diamond,Psychic,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Slurpuff,32,Two Diamond,Psychic,Stage1,Swirlix,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Sylveon,33,Three Diamond,Psychic,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Sylveon ex,34,Four Diamond,Psychic,Stage1,Eevee,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Mimikyu,35,Two Diamond,Psychic,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Milcery,36,One Diamond,Psychic,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Alcremie,37,Two Diamond,Psychic,Stage1,Milcery,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Barboach,38,One Diamond,Fighting,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Whiscash,39,Two Diamond,Fighting,Stage1,Barboach,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Mienfoo,40,One Diamond,Fighting,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Mienshao,41,Two Diamond,Fighting,Stage1,Mienfoo,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Carbink,42,One Diamond,Fighting,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Umbreon,43,Three Diamond,Darkness,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Sableye,44,One Diamond,Darkness,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Purrloin,45,One Diamond,Darkness,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Liepard,46,Two Diamond,Darkness,Stage1,Purrloin,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Mawile,47,One Diamond,Metal,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Togedemaru,48,One Diamond,Metal,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Meltan,49,One Diamond,Metal,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Melmetal,50,Two Diamond,Metal,Stage1,Meltan,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Dratini,51,One Diamond,Dragon,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Dragonair,52,One Diamond,Dragon,Stage1,Dratini,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Dragonite ex,53,Four Diamond,Dragon,Stage2,Dragonair,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Drampa,54,Two Diamond,Dragon,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Eevee,55,One Diamond,Colorless,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Eevee ex,56,Four Diamond,Colorless,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Snorlax ex,57,Four Diamond,Colorless,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Aipom,58,One Diamond,Colorless,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Ambipom,59,Two Diamond,Colorless,Stage1,Aipom,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Chatot,60,One Diamond,Colorless,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Audino,61,One Diamond,Colorless,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Minccino,62,One Diamond,Colorless,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Cinccino,63,Two Diamond,Colorless,Stage1,Minccino,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Skwovet,64,One Diamond,Colorless,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Greedent,65,Two Diamond,Colorless,Stage1,Skwovet,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Eevee Bag,66,Two Diamond,Trainer,,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Leftovers,67,Two Diamond,Trainer,,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Hau,68,Two Diamond,Trainer,,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Penny,69,Two Diamond,Trainer,,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Leafeon,70,One Star,Grass,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Flareon,71,One Star,Fire,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Vaporeon,72,One Star,Water,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Glaceon,73,One Star,Water,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Jolteon,74,One Star,Lightning,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Espeon,75,One Star,Psychic,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Sylveon,76,One Star,Psychic,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Umbreon,77,One Star,Darkness,Stage1,Eevee,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Eevee,78,One Star,Colorless,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Flareon ex,79,Two Star,Fire,Stage1,Eevee,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Primarina ex,80,Two Star,Water,Stage2,Brionne,Yes
